project,version,tracer,kind,zrange,region,weight,close pair correction,available,data type,directory
full_shape/base,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,0.8-1.1,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,1.1-1.6,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,1.1-1.6,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,ELG_LOPnotqso,particle2_correlation_smu,1.1-1.6,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GCcomb,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,GCcomb,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,GCcomb,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,NGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.4-0.6,SGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,GCcomb,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,NGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.6-0.8,SGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.4-0.6,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.4-0.6,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.4-0.6,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.6-0.8,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.6-0.8,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.6-0.8,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,mesh3_spectrum_sugiyama-diagonal_poles,0.8-1.1,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.4-0.6,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.4-0.6,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.4-0.6,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.6-0.8,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.6-0.8,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.6-0.8,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.8-1.1,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.8-1.1,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,LRG,particle2_correlation_smu,0.8-1.1,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,GCcomb,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,SGC,default-FKP,auw,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,GCcomb,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,NGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh2_spectrum_poles,0.8-2.1,SGC,default-FKP,thetacut,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,0.8-2.1,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,0.8-2.1,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,mesh3_spectrum_sugiyama-diagonal_poles,0.8-2.1,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,particle2_correlation_smu,0.8-2.1,GCcomb,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,particle2_correlation_smu,0.8-2.1,NGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-v3-altmtl,QSO,particle2_correlation_smu,0.8-2.1,SGC,default-FKP,None,859,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-v3-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,GCcomb,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,NGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,SGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,GCcomb,default-FKP,auw,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,NGC,default-FKP,auw,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,SGC,default-FKP,auw,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,GCcomb,default-FKP,thetacut,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,NGC,default-FKP,thetacut,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh2_spectrum_poles,0.1-0.4,SGC,default-FKP,thetacut,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,0.1-0.4,GCcomb,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,0.1-0.4,NGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,0.1-0.4,SGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,particle2_correlation_smu,0.1-0.4,GCcomb,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,particle2_correlation_smu,0.1-0.4,NGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,holi-bgs-altmtl,BGS_BRIGHT-21.35,particle2_correlation_smu,0.1-0.4,SGC,default-FKP,None,1000,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/holi-bgs-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,None,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,None,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,None,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,None,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,None,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,None,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,auw,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,auw,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,auw,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,auw,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,auw,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,auw,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-FKP,thetacut,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-FKP,thetacut,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-FKP,thetacut,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-FKP,thetacut,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-FKP,thetacut,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-FKP,thetacut,1007,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,GCcomb,default-noimsys-FKP,None,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,NGC,default-noimsys-FKP,None,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,0.8-1.1,SGC,default-noimsys-FKP,None,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,GCcomb,default-noimsys-FKP,None,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,NGC,default-noimsys-FKP,None,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
full_shape/base,glam-uchuu-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,1.1-1.6,SGC,default-noimsys-FKP,None,98,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/base/glam-uchuu-v2-altmtl
